id;bairro;id_cidade;latitude;longitude
18823;Alto do Sabiá e Tijoleiro (São João Novo);513;-23.56374000;-47.88637000
18824;Vila Vinhas;513;-23.54560000;-47.03031000
18825;Mont Serrat;513;-22.00308000;-46.77566000
18826;Loteamento Chácaras Boqueirão (São João Novo);513;-23.56676000;-47.09113000
18827;Serrinha (São João Novo);513;-23.53136000;-47.13577000
18828;Vila Holf (São João Novo);513;-23.54119000;-47.04176000
18829;Vila Santa Terezinha(São João Novo);513;-21.85754000;-46.67615000
18830;Volta Grande (São João Novo);513;-23.53136000;-47.13577000
18831;Centro (Mailasqui);513;-23.55733000;-47.09139000
18832;Vila Arruda;513;-21.29725000;-50.33579000
18833;Durando Mumare (Mailasqui);513;-23.56619000;-47.08926000
18834;Vila Vilma (Mailasqui);513;-23.53136000;-47.13577000
18835;Taipas De Pedras (Mailasqui);513;-23.58687000;-47.04614000
18836;Loteamento Sítio Pinheiral (Mailasqui);513;-23.56558000;-46.57210000
18837;Juca Rocha (Mailasqui);513;-23.53136000;-47.13577000
18838;Loteamento Recanto da Paz;513;-23.32375000;-46.72841000
18839;Recanto Flora (Mailasqui);513;-23.53136000;-47.13577000
18840;Caete (Mailasqui);513;-23.54496000;-47.12533000
18841;Alto Da Serra (Mailasqui);513;-23.54000000;-46.42923000
18842;Alpes Paulista (Mailasqui);513;-23.58151000;-47.06823000
18843;Jardim Dos Andes (Mailasqui);513;-23.58738000;-47.06739000
18844;Bairro do Rosário (Mailasqui);513;-23.64255000;-47.20394000
18845;Jardim Caparelli (Mailasqui);513;-23.55979000;-47.08771000
18846;Jardim Vinhas Do Sol (Mailasqui);513;-23.56413000;-47.08852000
18847;Loteamento Jardim do Sol (Mailasqui);513;-23.28751000;-45.95967000
18848;Chácara Portugal-Brasil (Mailasqui);513;-20.97063000;-48.46752000
18849;Jardim Ponta-Porã (Mailasqui);513;-23.55938000;-47.09383000
18850;dos Mendes;513;-23.53136000;-47.13577000
18851;Jardim Cardoso (Mailasqui);513;-23.52981560;-47.13740020
18852;Mirante da Serra (Mailasqui);513;-23.53136000;-47.13577000
18853;Vila Darcy Penteado (Mailasqui);513;-23.53301000;-47.08907000
18854;Centro (Canguera);513;-23.53136000;-47.13577000
18855;Residencial Sítio Pinheiro (Canguera);513;-23.53136000;-47.13577000
18856;Sorocamirim (Canguera);513;-23.58616000;-47.13564000
18857;Jardim Camargo (Canguera);513;-23.64330000;-47.07674000
18858;Cascavel (Canguera);513;-23.22339000;-46.75028000
18859;do Carmo (Canguera);513;-21.27852000;-48.32890000
18860;Vale das Flores (Canguera);513;-23.55229000;-47.13384000
18861;Loteamento Clube dos Oficiais da Polícia Militar;513;-23.54026000;-46.17653000
18862;Vale das Andorinhas ( Canguera );513;-23.82855000;-45.42972000
18863;Pavão (Canguera);513;-23.51987000;-47.13262000
18864;Campininha (Canguera);513;-23.62972000;-46.67318000
18865;Jardim Santa Vitória (Canguera);513;-22.91270630;-47.09663370
18866;Área Rural de São Roque;513;-23.53136000;-47.13577000
18867;Distrito Industrial;514;-23.43502000;-47.06784000
18868;Ribeirão do Colégio;514;-23.43502000;-47.06784000
18869;Centro;514;-23.43827000;-47.06345000
18870;Centro;515;-23.69136000;-47.33856000
18871;Jardim Disneylandia;515;-23.65975000;-47.22457000
18872;Centro;516;-23.64805000;-47.57435000
18873;Centro;517;-23.71468000;-47.41593000
18874;Centro;518;-23.63886000;-46.67019000
18875;Turvo;518;-23.90618000;-47.51589000
18876;Campo Grande;519;-23.81281000;-47.71911000
18877;Centro;520;-23.50675670;-46.61021020
18878;Barreirinho;520;-23.51810140;-47.59024760
18879;Centro;521;-23.47014000;-47.73576000
18880;Porto;521;-23.46930000;-47.73352000
18881;Iperozinho;521;-23.46470000;-47.72962000
18882;Centro;522;-23.59181000;-48.05078000
18883;Vila Nova;522;-23.59464000;-48.04099000
18884;Vila Rosa;522;-23.59451470;-48.04678910
18885;Vila Maria;522;-23.59444000;-48.04432000
18886;Vila Cubatão;522;-23.59305000;-48.05415000
18887;Vila Mazarino;522;-23.58480000;-48.04465000
18888;Jardim Itália;522;-23.58838000;-48.03476000
18889;Jardim das Flores;522;-23.55687000;-48.04370000
18890;Vila Judite;522;-23.57795000;-48.03069000
18891;Vila Rocha;522;-23.57912000;-48.04264000
18892;Vila Aurora;522;-23.57574000;-48.03471000
18893;Parque da Lagoa;522;-23.57643000;-48.03647000
18894;Vila Aparecida;522;-23.58373000;-48.03420000
18895;Vila Grace;522;-23.57923000;-48.03538000
18896;Vila São Pedro;522;-23.57940000;-48.03752000
18897;Vila Monteiro;522;-23.58571000;-48.03099000
18898;Vila Asem;522;-23.59233000;-48.01510000
18899;Vila Eldorado;522;-23.58846000;-48.02007000
18900;Jardim Fogaça;522;-23.61706360;-46.45229610
18901;Vila Rica;522;-23.58980000;-48.01698000
18902;Morada do Sol;522;-23.58827000;-48.01870000
18903;Vila Serafim;522;-23.59955000;-48.04097000
18904;Vila Nova Itapetininga;522;-23.59421000;-48.02269000
18905;Tupy;522;-23.54701000;-48.23640000
18906;Vila Itapetininga;522;-23.60117000;-48.00919000
18907;Vale San Fernando;522;-23.60374000;-48.01615000
18908;Vila Barth;522;-23.59689000;-48.05084000
18909;Vila La-Brunetti;522;-23.60566000;-48.04786000
18910;Vila São José;522;-23.59967000;-48.04678000
18911;Vila Camarão;522;-23.58838000;-48.03476000
18912;Vila La Brunetti;522;-23.60651000;-48.04521000
18913;Retiro Santana;522;-23.62308000;-48.04382000
18914;Jardim Colombo;522;-23.61621000;-48.08955000
18915;Vila São Gonçalo;522;-23.16896000;-46.57303000
18916;Jardim das Laranjeiras;522;-23.59702000;-48.05672000
18917;Estância Conceição;522;-23.61933000;-48.05061000
18918;Vila Oliveira;522;-23.57513000;-48.00697000
18919;Vila Nastri;522;-23.12152000;-46.54913000
18920;Vila Apolo;522;-23.61928000;-48.04494000
18921;Chapadinha;522;-23.61286000;-48.05041000
18922;Central Parque 4-L;522;-23.60288000;-48.05635000
18923;Jardim Bela Vista;522;-23.61269000;-48.07382000
18924;Vila Aliança;522;-23.59450000;-48.05507000
18925;Vila Francisca;522;-23.59598000;-48.05747000
18926;Vila Rubens;522;-23.59999000;-48.06553000
18927;Vila dos Bandeirantes;522;-23.60249950;-48.07332880
18928;Vila Maciel;522;-23.59623000;-48.06112000
18929;Vila Carolina;522;-23.60358000;-48.06225000
18930;Cambuí;522;-23.38473000;-47.33511000
18931;Vila Sottemo;522;-23.60322000;-48.05992000
18932;Conceição;522;-23.54567000;-48.23699000
18933;Parque São Bento;522;-23.61020000;-48.06940000
18934;Vila Prestes;522;-23.57174000;-46.64415000
18935;Vila Ginez;522;-23.57812000;-48.05411000
18936;Vila Rio Branco;522;-23.58983000;-48.06728000
18937;Jardim Maria Luiza;522;-23.58679000;-48.06418000
18938;Jardim Alvorada;522;-23.58488000;-48.04506000
18939;Parque Atenas do Sul;522;-23.59529000;-48.06780000
18940;Jardim Shangri-Lá;522;-23.59267000;-48.07077000
18941;Vila Esplanada;522;-23.59156000;-48.07341000
18942;Vila Alves;522;-23.59108000;-48.07267000
18943;Vila Palmeira;522;-23.58779000;-48.07790000
18944;Vila Sonia;522;-23.58982000;-48.07669000
18945;Conjunto Habitacional Itapetininga F3;522;-23.58860000;-48.07465000
18946;Bairro Ponte Alta;522;-23.59341000;-48.31861000
18947;Vila Santa Isabel;522;-23.58750000;-48.05849000
18948;Vila Garrido;522;-23.58747000;-48.06175000
18949;Vila Hungria;522;-23.58731490;-48.06891420
18950;Vila Reis;522;-23.59562000;-48.06805000
18951;Vila Regina;522;-23.58450000;-48.07205000
18952;Jardim Leonel;522;-23.58618000;-48.07799000
18953;Vila Mazzei;522;-23.59088000;-48.01737000
18954;Chácara Barro Branco;522;-23.58488000;-48.04506000
18955;Vila Santana;522;-23.58090000;-48.04685000
18956;Vila Maria Isabel;522;-23.57928000;-48.05474000
18957;Jardim das Rosas;522;-23.57957000;-48.04658000
18958;Vila Salém;522;-23.58480000;-48.04465000
18959;Vila Deyse;522;-23.58680000;-48.05439000
18960;Vila Piedade;522;-23.58200000;-48.06074000
18961;Therezinha Piedade;522;-23.56724000;-48.02677000
18962;Vila Godói;522;-23.58480000;-48.04465000
18963;Jardim Santa Inêz;522;-23.57813000;-48.04804000
18964;Vila José Salem;522;-23.57813000;-48.04804000
18965;Jardim Casa Grande;522;-23.57067000;-48.04005000
18966;Vila Carvalho;522;-23.56796000;-48.04065000
18967;Vila Belo Horizonte;522;-23.55962000;-48.03716000
18968;Jardim São Sebastião;522;-23.56926000;-48.04437000
18969;Jardim São Camilo;522;-23.56320000;-48.05106000
18970;Vila Orestes;522;-23.69048000;-45.44871000
18971;Vila Olho DAgua;522;-23.57372000;-48.04412000
18972;Vila Arruda;522;-23.56919000;-48.03318000
18973;Vila Ayres;522;-23.56544000;-48.03499000
18974;Vila Prado;522;-23.56440000;-48.02867000
18975;Conjunto Habitacional Nisshinbo do Brasil;522;-23.56420000;-48.02920000
18976;Vila Célia;522;-23.76902000;-48.12854000
18977;Mato Seco;522;-23.54343000;-48.00464000
18978;Portal dos Pinheiros II;522;-23.58480000;-48.04465000
18979;Portal dos Pinheiros I;522;-23.56791000;-48.02378000
18980;Portal dos Pinheiros III;522;-23.59115000;-48.02073000
18981;Jardim Vieira de Moraes;522;-23.58457000;-48.03917000
18982;Portal da Figueira;522;-23.56010000;-48.00253000
18983;Vila Popular;522;-23.57567000;-48.03060000
18984;Vila Macia;522;-23.57800000;-48.02800000
18985;Vila Leonor;522;-23.57611000;-48.02896000
18986;Vila Kalil Halak;522;-23.57707000;-48.02923000
18987;Vila Vendramini;522;-23.14527000;-46.55076000
18988;Vila Novo Horizonte;522;-23.59853000;-48.04713000
18989;Jardim Marabá;522;-23.57030000;-48.01866000
18990;Jardim Mesquita;522;-23.57353000;-48.02387000
18991;Terras de Santo Antônio;522;-23.57097000;-48.01686000
18992;Vila Visaltino Gomes;522;-23.57997000;-48.02663000
18993;Jardim Paulista;522;-23.57946000;-48.02586000
18994;Vila Luiz Antônio;522;-23.57600000;-48.00737000
18995;Jardim Florestal;522;-23.57882000;-48.00178000
18996;Jardim Maricota;522;-23.58360000;-48.02209000
18997;Jardim Moraes Rosa;522;-23.57556000;-48.00718000
18998;Jardim Nova Aliança;522;-23.58013000;-48.01921000
18999;Jardim Brasil;522;-23.57924000;-48.02217000
19000;Loteamento Residencial Reserva das Paineiras;522;-23.57025000;-48.02882000
19001;Vila Progresso;522;-23.57693000;-48.01578000
19002;Vila Recreio;522;-23.57243000;-48.00890000
19003;Jardim Cruzeiro do Sul;522;-23.57412000;-48.00378000
19004;Jardim Nova Era;522;-23.57898000;-48.00229000
19005;Loteamento Gramado I;522;-23.58480000;-48.04465000
19006;Loteamento Gramado II;522;-23.57882000;-48.00664000
19007;Jardim Monte Santo;522;-23.58906000;-47.98444000
19008;Jardim Novo Aeroporto;522;-23.57580000;-47.98233000
19009;Chácaras Alvorada;522;-23.57720000;-47.98842000
19010;Chapada Grande;522;-23.58825000;-47.97455000
19011;Área Rural de Itapetininga;522;-21.14454000;-48.99362000
19012;Centro (Tupy);522;-23.54552000;-48.23681000
19013;Centro;523;-23.55082000;-47.89940000
19014;Centro;524;-23.64205000;-47.82648000
19015;Centro;525;-23.70706000;-47.41675000
19016;Gramadão;525;-23.87912000;-47.99712000
19017;Centro;526;-23.54741000;-48.30607000
19018;Centro;527;-23.59367000;-48.47972000
19019;Centro;528;-23.49138000;-47.42819000
19020;Centro;529;-23.37772000;-47.78881000
19021;Vila São Luiz;530;-23.17593000;-48.12098000
19022;Centro;531;-23.24729000;-48.19292000
19023;Centro;532;-23.35392000;-47.84593000
19024;Vila São Manoel;532;-23.34327000;-47.85076720
19025;Vila Juca Menezes;532;-23.35778000;-47.85406000
19026;Vila Santa Helena;532;-21.93956000;-50.50300000
19027;Vila Jurema;532;-23.34800000;-47.82725000
19028;Jardim Primavera;532;-23.35923000;-47.83926000
19029;Jardim São Paulo;532;-23.34734000;-47.84363000
19030;Chácara Junqueira;532;-23.34971000;-47.86391000
19031;Cecap;532;-23.56377000;-46.54344000
19032;Vila Doutor Laurindo;532;-23.33411000;-47.83794000
19033;Parque Santa Maria;532;-23.34605000;-47.82836000
19034;Jardins Tatuí;532;-23.32583000;-47.86698000
19035;Bosques do Junqueira;532;-23.33713000;-47.84104000
19036;Jardim Paulista;532;-23.33598000;-47.83772000
19037;Jardim Bela Vista;532;-23.33552850;-47.81831080
19038;Vila Americana;532;-23.32338000;-47.77859000
19039;Colina Verde;532;-23.33385000;-47.84662000
19040;Jardim Lírio;532;-23.34386000;-47.81291000
19041;Residencial São Conrado;532;-22.79833000;-46.44483000
19042;Parque Industrial;532;-23.34961000;-47.82491000
19043;Residencial Bosques dos Ipês;532;-23.63086000;-47.57480000
19044;Loteamento Residencial Vista Alta;532;-23.29708000;-47.81231000
19045;Vila São Paulo;532;-23.34628000;-47.85681000
19046;Jardim Manoel de Abreu;532;-23.34669000;-47.82220000
19047;Jardim Palmira;532;-23.35713000;-47.85821000
19048;Loteamento Amaro Padilha;532;-23.34472000;-47.84905000
19049;Jardim América;532;-23.35289000;-47.82998000
19050;Vila Santa Luzia;532;-23.35405000;-47.83814000
19051;Jardim Thomaz Guedes;532;-23.36006000;-47.83446000
19052;Jardim Vale da Lua;532;-23.36247000;-47.83748000
19053;Jardim Primavera II;532;-23.36096000;-47.83714000
19054;Parque Residencial Colina das Estrelas;532;-23.36785000;-47.79401000
19055;Parque Residencial São Marcos;532;-23.37748000;-47.79061000
19056;Residencial Guedes;532;-23.35736000;-47.83942000
19057;Jardim Rosa Garcia;532;-23.36062000;-47.85251000
19058;Parque São Rafael;532;-23.36145000;-47.84538000
19059;Vila São Lázaro;532;-23.36416000;-47.84683000
19060;Vila Ezequiel;532;-23.36707520;-47.84822710
19061;Jardim Santa Rita de Cássia;532;-23.38881000;-47.84569000
19062;Jardim San Raphael;532;-23.36399000;-47.84156000
19063;Jardim Novo Horizonte;532;-23.39932000;-47.85041000
19064;Jardim Gramado;532;-23.40401000;-47.82548000
19065;San Marino;532;-22.12687000;-51.38562000
19066;Conjunto Habitacional Osvaldo Del Fiol;532;-22.19778000;-49.93095000
19067;Tanquinho;532;-23.38627000;-47.85043000
19068;Residencial Vida Nova Tatuí;532;-20.47951000;-49.77545000
19069;Alto Santa Cruz;532;-23.53313000;-46.39652000
19070;Alto da Santa Cruz;532;-23.35713000;-47.85821000
19071;Boqueirão;532;-23.35507000;-47.85081000
19072;Jardim Residencial Santa Cruz;532;-23.36678000;-47.85756000
19073;Vila Vicente Corrêa;532;-23.36361230;-47.85044700
19074;Jardim Santa Cruz;532;-23.35805000;-47.85796000
19075;Residencial Donato Flores;532;-23.36561000;-47.86598000
19076;Chácara Ramiro Soares;532;-23.35713000;-47.85821000
19077;Jardim Mantovani;532;-23.36315000;-47.86632000
19078;Loteamento Modena;532;-23.34913000;-47.84890000
19079;Residencial Village Vitória;532;-23.14296000;-47.14947000
19080;Conjunto Habitacional Amaro Padilha;532;-23.36727000;-47.86242000
19081;Conj Habit Amaro Padilha;532;-23.36543000;-47.86303000
19082;Parque Gerbeli;532;-23.35696000;-47.86659000
19083;Vila Paulina;532;-23.35897000;-47.87182000
19084;Jardim Ordália;532;-23.36012000;-47.87353000
19085;Jardim Nossa Senhora de Fátima;532;-23.35827000;-47.86821000
19086;São Judas Tadeu;532;-23.36051000;-47.86711000
19087;Fundação Educacional Manoel Guedes;532;-23.36218000;-47.87078000
19088;Jardim São Luiz;532;-23.36144000;-47.87164000
19089;Jardim Fortunato Minghini;532;-23.36084000;-47.87629000
19090;Jardim Andrea Ville;532;-23.36009000;-47.87894000
19091;Jardim Andrea Ville II;532;-23.36252470;-47.88068800
19092;Jardim Saba;532;-23.36034040;-47.88243930
19093;Jardim São João;532;-23.36461000;-47.88660000
19094;Chácara Flora;532;-23.36006000;-47.88102000
19095;Pederneiras;532;-23.33272000;-47.85220000
19096;Jardim Lucila;532;-23.35323000;-47.86562000
19097;Vila Santa Emília;532;-23.35280000;-47.86094000
19098;Village Engenheiro Campos;532;-23.34932000;-47.86231000
19099;Sena Ville;532;-21.18742000;-47.77600000
19100;Jardim XI de Agosto;532;-23.59936000;-46.47678000
19101;Jardim Tatuí;532;-23.35782000;-47.87732000
19102;Desmembramento dos Proenças;532;-23.35839000;-47.88130000
19103;Conjunto Habitacional Orlando Lisboa de Almeida;532;-23.34716000;-47.86766000
19104;Jardim Wanderley;532;-23.35215000;-47.87348000
19105;Portal das Nogueiras;532;-23.35008000;-47.87333000
19106;Jardim Lageado;532;-24.08420000;-46.59961000
19107;Enxovia;532;-23.51220000;-46.46918000
19108;Vale dos Lagos;532;-23.36352000;-47.91260000
19109;Residencial Alvorada;532;-23.34715000;-47.82178790
19110;Vila Esperança;532;-23.34357000;-47.85318000
19111;Jardim das Garças;532;-23.34812000;-47.86338000
19112;Nova Tatuí;532;-23.34223000;-47.86703000
19113;Vila Bandeirantes;532;-23.33806000;-47.85336000
19114;Lincoln Parque;532;-23.34641000;-47.86542000
19115;Vila Brasil;532;-22.26293000;-48.54325000
19116;Jardim Planalto;532;-23.34381000;-47.86810000
19117;Residencial Atlanta;532;-23.34535210;-47.87188620
19118;Jardim Camargo;532;-23.56278000;-48.04996000
19119;Ponte Preta;532;-23.32758000;-47.83966000
19120;Vila São Cristóvão;532;-23.33995000;-47.85619000
19121;City Parque;532;-21.63297000;-49.77661000
19122;Jardim das Perdizes;532;-23.33948000;-47.86430000
19123;Jardim Europa;532;-23.42030000;-46.82790000
19124;Vila Santa Adelia;532;-23.33736000;-47.85214000
19125;Jardim Tokio;532;-23.33348000;-47.85020000
19126;Jardim Ternura;532;-23.33979000;-47.84871000
19127;Parque Marajoara;532;-23.33256000;-47.84902000
19128;Residencial Astória;532;-20.90592000;-47.58938000
19129;Europark;532;-23.33305000;-47.84482000
19130;Vila Monte Verde;532;-23.33655000;-47.84678000
19131;Residencial Vice-Prefeito Nelson Fiuza;532;-23.33351000;-47.84658000
19132;Residencial Esplanada de Tatuí;532;-23.33383000;-47.84233000
19133;Residencial Terras de Tatuí;532;-23.37146000;-47.86362000
19134;Residencial Terras do Carmo 1;532;-22.30739000;-49.11131000
19135;Residencial Terras do Carmo 2;532;-23.51710520;-46.76425090
19136;Loteamento Residencial Juliana;532;-23.32870000;-47.86199000
19137;Vila Angélica;532;-23.33453000;-47.86083000
19138;Jardim Gonzaga;532;-23.32028000;-47.87507000
19139;Lagoa Vermelha;532;-23.05037000;-47.83711000
19140;Jardim Aeroporto;532;-23.33295000;-47.86680000
19141;Tanque Novo;532;-23.35713000;-47.85821000
19142;Residencial Ecopark;532;-23.27565000;-47.82836000
19143;Jardins de Tatuí;532;-23.32649000;-47.86616000
19144;Loteamento Empresarial Tatuí-I;532;-23.31136000;-47.82691000
19145;Loteamento Chácara Gaioto;532;-23.35713000;-47.85821000
19146;Área Rural de Tatuí;532;-23.23402000;-47.78816000
19147;Turvo;533;-23.24005000;-47.94305000
19148;Centro;533;-23.22465000;-47.95570000
19149;Fazenda Velha;533;-23.22465000;-47.95570000
19150;Centro;534;-23.79772000;-48.60190000
19151;Indaiatuba/Matão;534;-23.26547000;-47.74834000
19152;Aracaçu;534;-23.52261000;-46.73394000
19153;Centro;535;-23.99990000;-48.35121000
19154;Vila Guanabara;535;-24.00066000;-48.34516000
19155;Vila Bela Vista;535;-23.98821000;-48.35088000
19156;Vila São Judas Thadeu;535;-23.99014000;-48.32501000
19157;Vila Sao Pedro;535;-23.99229000;-48.35270000
19158;Vila Maria;535;-24.00462000;-48.35456000
19159;Vila Sao Judas;535;-23.99426000;-48.35158000
19160;Conjunto Habitacional Governador Orestes Quércia;535;-24.00427000;-48.33957000
19161;Jardim Vale Verde;535;-23.99169000;-48.35355000
19162;Vila Boa Esperança;535;-23.51266000;-46.28867000
19163;Vila São Paulo;535;-23.98573000;-48.34919000
19164;Vila São Francisco de Assis;535;-23.98285000;-48.35504000
19165;Vila Aparecida;535;-23.97806000;-48.34393000
19166;Jardim Da Amizade;535;-23.98242000;-48.35100000
19167;Vila Nova Capão Bonito;535;-24.00427000;-48.33957000
19168;Distrito Industrial;535;-23.99323000;-48.32643000
19169;Distrito Industrial II Senador José Ermírio de Moraes;535;-24.00216000;-48.35026380
19170;Vila Brasil;535;-23.67674000;-46.49165000
19171;Terras do Embiruçu;535;-24.00427000;-48.33957000
19172;Laranjeiras;535;-24.00643000;-48.34099000
19173;Querência do Turvo;535;-23.40597000;-45.01506000
